reviewid,title,artist,score,genre,year,url
16442,lowflows: the columbia anthology ('91-'93),firehose,7.9,rock,2012,http://pitchfork.com/reviews/albums/16442-firehose-anthology/
19173,make my head sing...,jessica lea mayfield,6.9,rock,2014,http://pitchfork.com/reviews/albums/19173-jessica-lea-mayfield-make-my-head-sing/
5888,"live at konzerthaus, vienna 06_12_03",b.j. nilsen,8.2,rock,2004,http://pitchfork.com/reviews/albums/5888-live-at-konzerthaus-vienna-06_12_03/
15804,chartreuse bull,vaz,7.6,rock,2011,http://pitchfork.com/reviews/albums/15804-vaz-chartreuse-bull/
19060,atlas,real estate,8.8,rock,2014,http://pitchfork.com/reviews/albums/19060-real-estate-atlas/
14382,southern gothic,the constellations,4.4,rock,2010,http://pitchfork.com/reviews/albums/14382-southern-gothic/
3061,the fire show,the fire show,7.9,rock,2000,http://pitchfork.com/reviews/albums/3061-the-fire-show/
8714,wire on the box 1979,wire,8.1,rock,2004,http://pitchfork.com/reviews/albums/8714-wire-on-the-box-1979/
5817,intonomancy,no-neck blues band,5.6,rock,2003,http://pitchfork.com/reviews/albums/5817-intonomancy/
19979,a hound at the hem,slim twig,7.7,rock,2014,http://pitchfork.com/reviews/albums/19979-slim-twig-a-hound-at-the-hem/
12637,the crawling distance,robert pollard,2.8,rock,2009,http://pitchfork.com/reviews/albums/12637-the-crawling-distance/
13962,nitetime rainbows ep,a sunny day in glasgow,7.0,rock,2010,http://pitchfork.com/reviews/albums/13962-nitetime-rainbows-ep/
5156,several arrows later,matt pond pa,4.0,rock,2005,http://pitchfork.com/reviews/albums/5156-several-arrows-later/
9321,reaper of souls,purified in blood,5.8,rock,2006,http://pitchfork.com/reviews/albums/9321-reaper-of-souls/
18119,magic trix,xenia rubinos,7.8,rock,2013,http://pitchfork.com/reviews/albums/18119-xenia-rubinos-magic-trix/
10037,peace and love,moving oos,7.9,rock,2007,http://pitchfork.com/reviews/albums/10037-peace-and-love/
11187,from the valley to the stars,el perro del mar,6.7,rock,2008,http://pitchfork.com/reviews/albums/11187-from-the-valley-to-the-stars/
16410,give you the ghost,polia,7.6,rock,2012,http://pitchfork.com/reviews/albums/16410-give-you-the-ghost/
12293,liver! lung! fr!,frightened rabbit,6.9,rock,2008,http://pitchfork.com/reviews/albums/12293-liver-lung-fr/
13453,the resistance,muse,5.9,rock,2009,http://pitchfork.com/reviews/albums/13453-the-resistance/
16692,quarantine,laurel halo,8.0,rock,2012,http://pitchfork.com/reviews/albums/16692-quarantine/
999,bloomed,richard buckner,8.1,rock,1999,http://pitchfork.com/reviews/albums/999-bloomed/
928,and this is our music,the brian jonestown massacre,7.8,rock,2004,http://pitchfork.com/reviews/albums/928-and-this-is-our-music/
9318,sorry about the flowers,venice is sinking,7.0,rock,2006,http://pitchfork.com/reviews/albums/9318-sorry-about-the-flowers/
10998,endless coast,jazkamer,7.6,rock,2008,http://pitchfork.com/reviews/albums/10998-endless-coast/
491,aminanima ep,amiina,7.0,rock,2005,http://pitchfork.com/reviews/albums/491-aminanima-ep/
1116,mud,eszter balint,5.9,rock,2004,http://pitchfork.com/reviews/albums/1116-mud/
10701,polytheistic fragments,sir richard bishop,8.2,rock,2007,http://pitchfork.com/reviews/albums/10701-polytheistic-fragments/
7080,nobody knows this is everywhere,764-hero,6.4,rock,2002,http://pitchfork.com/reviews/albums/7080-nobody-knows-this-is-everywhere/
14725,graffiti composition,christian marclay,6.3,rock,2010,http://pitchfork.com/reviews/albums/14725-graffiti-composition/
376,faux mouvement,autour de lucie,6.2,rock,2001,http://pitchfork.com/reviews/albums/376-faux-mouvement/
21514,pool,porches,8.3,rock,2016,http://pitchfork.com/reviews/albums/21514-pool/
13548,run rabbit run,osso,7.7,rock,2009,http://pitchfork.com/reviews/albums/13548-run-rabbit-run/
5960,don't fall in love with everyone you see,okkervil river,7.2,rock,2002,http://pitchfork.com/reviews/albums/5960-dont-fall-in-love-with-everyone-you-see/
18046,sub verses,akron/family,7.0,rock,2013,http://pitchfork.com/reviews/albums/18046-akronfamily-sub-verses/
3243,"fugazi live series, vol. 1: september 3rd, 1987",fugazi,8.4,rock,2004,http://pitchfork.com/reviews/albums/3243-fugazi-live-series-vol-1-september-3rd-1987/
15094,tre3s,chikita violenta,6.5,rock,2011,http://pitchfork.com/reviews/albums/15094-tre3s/
8117,it's all around you,tortoise,5.2,rock,2004,http://pitchfork.com/reviews/albums/8117-its-all-around-you/
8865,the sounds of the sounds of science,yo la tengo,8.0,rock,2002,http://pitchfork.com/reviews/albums/8865-the-sounds-of-the-sounds-of-science/
13761,slow attack,brett anderson,7.0,rock,2010,http://pitchfork.com/reviews/albums/13761-slow-attack/
15527,lobelia,black eagle child,8.0,rock,2011,http://pitchfork.com/reviews/albums/15527-lobelia/
13704,flashmob,vitalic,7.9,rock,2009,http://pitchfork.com/reviews/albums/13704-flashmob/
11412,attack,dead child,4.4,rock,2008,http://pitchfork.com/reviews/albums/11412-attack/
14765,turning on,cloud nothings,7.9,rock,2010,http://pitchfork.com/reviews/albums/14765-turning-on-leave-you-forever/
17779,bloodsports,suede,7.6,rock,2013,http://pitchfork.com/reviews/albums/17779-suede-bloodsports/
1660,future songs,cranes,6.6,rock,2002,http://pitchfork.com/reviews/albums/1660-future-songs/
21827,it kindly stopped for me,sorority noise,6.6,rock,2016,http://pitchfork.com/reviews/albums/21827-it-kindly-stopped-for-me/
22336,skeleton tree,nick cave & the bad seeds,9.0,rock,2016,http://pitchfork.com/reviews/albums/22336-skeleton-tree/
13204,el radio,chris garneau,4.8,rock,2009,http://pitchfork.com/reviews/albums/13204-el-radio/
14444,funstyle,liz phair,2.6,rock,2010,http://pitchfork.com/reviews/albums/14444-funstyle/
8205,decline of day,20 minute loop,8.5,rock,2001,http://pitchfork.com/reviews/albums/8205-decline-of-day/
17207,zeros,the soft moon,7.0,rock,2012,http://pitchfork.com/reviews/albums/17207-zeros/
5208,fear and whiskey,mekons,9.7,rock,2002,http://pitchfork.com/reviews/albums/5208-fear-and-whiskey/
10854,parades,efterklang,7.4,rock,2007,http://pitchfork.com/reviews/albums/10854-parades/
3651,loverock,guitar wolf,7.5,rock,2004,http://pitchfork.com/reviews/albums/3651-loverock/
6063,our love will change the world,outrageous cherry,7.7,rock,2005,http://pitchfork.com/reviews/albums/6063-our-love-will-change-the-world/
18746,no dreams,noveller,7.2,rock,2013,http://pitchfork.com/reviews/albums/18746-noveller-no-dreams/
10736,coronation thieves,dragons of zynth,7.0,rock,2007,http://pitchfork.com/reviews/albums/10736-coronation-thieves/
15272,live on i-5,soundgarden,2.6,rock,2011,http://pitchfork.com/reviews/albums/15272-live-on-i-5/
9595,our worn shadow,manyfingers,7.8,rock,2006,http://pitchfork.com/reviews/albums/9595-our-worn-shadow/
10477,insound tour support 2.0,the thermals,7.0,rock,2007,http://pitchfork.com/reviews/albums/10477-insound-tour-support-20/
6545,this is for real,pink grease,6.9,rock,2004,http://pitchfork.com/reviews/albums/6545-this-is-for-real/
3242,the argument,fugazi,8.5,rock,2001,http://pitchfork.com/reviews/albums/3242-the-argument/
15597,evening tapestry,brown recluse,7.4,rock,2011,http://pitchfork.com/reviews/albums/15597-evening-tapestry/
7588,silver bear mist,sunroof!,6.0,rock,2006,http://pitchfork.com/reviews/albums/7588-silver-bear-mist/
14344,baby style ep,keepaway,6.7,rock,2010,http://pitchfork.com/reviews/albums/14344-baby-style-ep/
2524,permission to land,the darkness,8.4,rock,2003,http://pitchfork.com/reviews/albums/2524-permission-to-land/
9638,are we not horses?,rock plaza central,8.4,rock,2006,http://pitchfork.com/reviews/albums/9638-are-we-not-horses/
6598,mortal mirror,quix*o*tic,3.6,rock,2002,http://pitchfork.com/reviews/albums/6598-mortal-mirror/
12482,challenger,burning star core,7.9,rock,2008,http://pitchfork.com/reviews/albums/12482-challenger/
167,the ua years: 1969-1974,amon dl ii,7.9,rock,2003,http://pitchfork.com/reviews/albums/167-the-ua-years-1969-1974/
12237,"stay golden, smog: the best of golden smog - the rykodisc years",golden smog,6.3,rock,2008,http://pitchfork.com/reviews/albums/12237-stay-golden-smog-the-best-of-golden-smog-the-rykodisc-years/
8664,multiples,keith fullerton whitman,9.1,rock,2005,http://pitchfork.com/reviews/albums/8664-multiples/
9372,transparent things,fujiya & miyagi,8.3,rock,2006,http://pitchfork.com/reviews/albums/9372-transparent-things/
10946,believo!,enon,8.4,rock,2007,http://pitchfork.com/reviews/albums/10946-believo/
2645,transcendental blues,steve earle,8.1,rock,2000,http://pitchfork.com/reviews/albums/2645-transcendental-blues/
691,split ep,"big'n, oxes",7.8,rock,2000,http://pitchfork.com/reviews/albums/691-split-ep/
10919,heaven,mobius band,4.2,rock,2007,http://pitchfork.com/reviews/albums/10919-heaven/
15970,a very she & him christmas,she & him,5.3,rock,2011,http://pitchfork.com/reviews/albums/15970-a-very-she-him-christmas/
15727,yucca,milk maid,7.2,rock,2011,http://pitchfork.com/reviews/albums/15727-yucca/
18023,death speaks,david lang,8.0,rock,2013,http://pitchfork.com/reviews/albums/18023-david-lang-death-speaks/
3295,50 foot wave,50footwave,7.6,rock,2004,http://pitchfork.com/reviews/albums/3295-50-foot-wave/
13921,tidings,wolf people,6.4,rock,2010,http://pitchfork.com/reviews/albums/13921-tidings/
465,i sold gold,aqueduct,6.8,rock,2005,http://pitchfork.com/reviews/albums/465-i-sold-gold/
11758,concentration face / homeboy,hella,6.8,rock,2005,http://pitchfork.com/reviews/albums/11758-concentration-facehomeboy/
15723,the sophtware slump,grandaddy,8.5,rock,2011,http://pitchfork.com/reviews/albums/15723-the-sophtware-slump/
15956,takes place in your work space ep,white denim,7.1,rock,2011,http://pitchfork.com/reviews/albums/15956-white-denim-takes-place-in-your-workplace/
12158,"here, it never snowed. afterwards it did ep",the twilight sad,7.9,rock,2008,http://pitchfork.com/reviews/albums/12158-here-it-never-snowed-afterwards-it-did-ep/
17764,les revenants,mogwai,7.6,rock,2013,http://pitchfork.com/reviews/albums/17764-les-revenants/
9361,modern times,bob dylan,8.3,rock,2006,http://pitchfork.com/reviews/albums/9361-modern-times/
12474,the soul of rock and roll,roy orbison,8.6,rock,2008,http://pitchfork.com/reviews/albums/12474-the-soul-of-rock-and-roll/
15273,hyphenated-man,mike watt,7.9,rock,2011,http://pitchfork.com/reviews/albums/15273-hyphenated-man/
4648,faking the books,lali puna,7.5,rock,2004,http://pitchfork.com/reviews/albums/4648-faking-the-books/
16091,brumalia ep,patrick wolf,5.9,rock,2011,http://pitchfork.com/reviews/albums/16091-brumalia-ep/
3778,the enemy of love,annie hayden,6.3,rock,2005,http://pitchfork.com/reviews/albums/3778-the-enemy-of-love/
20949,allas sak,dungen,8.0,rock,2015,http://pitchfork.com/reviews/albums/20949-allas-sak/
11468,taro tarot ep,these are powers,6.8,rock,2008,http://pitchfork.com/reviews/albums/11468-taro-tarot-ep/
3183,end time,freakwater,5.5,rock,1999,http://pitchfork.com/reviews/albums/3183-end-time/
8137,futureworld,trans am,8.0,rock,1999,http://pitchfork.com/reviews/albums/8137-futureworld/
9452,venus in cancer,robbie basho,7.8,rock,2006,http://pitchfork.com/reviews/albums/9452-venus-in-cancer/
8114,standards,tortoise,9.2,rock,2001,http://pitchfork.com/reviews/albums/8114-standards/
15350,gb city,bass drum of death,6.2,rock,2011,http://pitchfork.com/reviews/albums/15350-gb-city/
16589,urban turban,cornershop,7.0,rock,2012,http://pitchfork.com/reviews/albums/16589-cornershop/
114,2,all girl summer fun band,6.9,rock,2003,http://pitchfork.com/reviews/albums/114-2/
6815,rocket redux,rocket from the tombs,8.3,rock,2004,http://pitchfork.com/reviews/albums/6815-rocket-redux/
2545,dios (malos),dios (malos),6.1,rock,2005,http://pitchfork.com/reviews/albums/2545-dios-malos/
18535,yuppies,yuppies,7.4,rock,2013,http://pitchfork.com/reviews/albums/18535-yuppies-yuppies/
19478,sea when absent,a sunny day in glasgow,8.5,rock,2014,http://pitchfork.com/reviews/albums/19478-a-sunny-day-in-glasgow-sea-when-absent/
1835,the martial arts,cinemechanica,7.5,rock,2006,http://pitchfork.com/reviews/albums/1835-the-martial-arts/
5064,eeviac,man or astro-man?,5.9,rock,1999,http://pitchfork.com/reviews/albums/5064-eeviac/
18612,big wheel and others,cass mccombs,7.9,rock,2013,http://pitchfork.com/reviews/albums/18612-cass-mccombs-big-wheel-and-others/
8107,antidote,jenny toomey,8.4,rock,2001,http://pitchfork.com/reviews/albums/8107-antidote/
7180,wetheads come running,single frame,8.5,rock,2003,http://pitchfork.com/reviews/albums/7180-wetheads-come-running/
6304,lest we forget,pinetop seven,8.8,rock,2001,http://pitchfork.com/reviews/albums/6304-lest-we-forget/
9887,can cladders,the high llamas,7.3,rock,2007,http://pitchfork.com/reviews/albums/9887-can-cladders/
14088,the wonder show of the world,"bonnie prince billy, the cairo gang",7.4,rock,2010,http://pitchfork.com/reviews/albums/14088-the-wonder-show-of-the-world/
607,licensed to ill,beastie boys,7.8,rock,2004,http://pitchfork.com/reviews/albums/607-licensed-to-ill/
9032,sexteen,home,7.3,rock,2006,http://pitchfork.com/reviews/albums/9032-sexteen/
14413,square shells ep,kurt vile,7.6,rock,2010,http://pitchfork.com/reviews/albums/14413-square-shells-ep/
4422,frozen orange,david kilgour,7.8,rock,2004,http://pitchfork.com/reviews/albums/4422-frozen-orange/
5950,horse and elephant eatery (no elephants allowed): the singles and songles collection,of montreal,8.3,rock,2000,http://pitchfork.com/reviews/albums/5950-horse-and-elephant-eatery-no-elephants-allowed-the-singles-and-songles-collection/
20443,get to heaven,everything everything,7.2,rock,2015,http://pitchfork.com/reviews/albums/20443-get-to-heaven/
1741,archival 1991,richard chartier,8.0,rock,2003,http://pitchfork.com/reviews/albums/1741-archival-1991/
132,the impossible thrill,alpha,3.0,rock,2000,http://pitchfork.com/reviews/albums/132-the-impossible-thrill/
14856,history of modern,orchestral manoeuvres in the dark,5.0,rock,2010,http://pitchfork.com/reviews/albums/14856-history-of-modern/
14391,star tiger star ariel,delays,5.7,rock,2010,http://pitchfork.com/reviews/albums/14391-star-tiger-star-ariel/
13916,the calcination of scout niblett,scout niblett,7.3,rock,2010,http://pitchfork.com/reviews/albums/13916-the-calcination-of-scout-niblett/
6737,bataclan 72,"john cale, nico, lou reed",7.6,rock,2004,http://pitchfork.com/reviews/albums/6737-bataclan-72/
11850,electric babyland/lullabies,rafael toral,6.9,rock,2003,http://pitchfork.com/reviews/albums/11850-electric-babylandlullabies/
12157,the ruiner,made out of babies,7.5,rock,2008,http://pitchfork.com/reviews/albums/12157-the-ruiner/
14553,boy ep,young man,5.2,rock,2010,http://pitchfork.com/reviews/albums/14553-boy-ep/
15108,la sera,la sera,7.0,rock,2011,http://pitchfork.com/reviews/albums/15108-la-sera/
9555,surf boundaries,christopher willits,6.5,rock,2006,http://pitchfork.com/reviews/albums/9555-surf-boundaries/
21547,gore,deftones,7.8,rock,2016,http://pitchfork.com/reviews/albums/21547-gore/
16160,box set,neutral milk hotel,9.5,rock,2012,http://pitchfork.com/reviews/albums/16160-box-set/
15508,these trails,these trails,8.1,rock,2011,http://pitchfork.com/reviews/albums/15508-these-trails/
11634,iron curtain innocence,bobb trimble,6.9,rock,2007,http://pitchfork.com/reviews/albums/11634-iron-curtain-innocence-harvest-of-dreams/
11294,box of hair,cub,7.6,rock,2008,http://pitchfork.com/reviews/albums/11294-box-of-hair/
11502,superabundance,young knives,6.6,rock,2008,http://pitchfork.com/reviews/albums/11502-superabundance/
10771,sologne,loney dear,7.6,rock,2007,http://pitchfork.com/reviews/albums/10771-sologne/
15795,red sugar,winter family,7.9,rock,2011,http://pitchfork.com/reviews/albums/15795-red-sugar/
8826,fabulous muscles,xiu xiu,9.0,rock,2004,http://pitchfork.com/reviews/albums/8826-fabulous-muscles/
13212,wild young hearts,noisettes,6.7,rock,2009,http://pitchfork.com/reviews/albums/13212-wild-young-hearts/
10961,live,interpol,6.1,rock,2007,http://pitchfork.com/reviews/albums/10961-live/
905,"movie music, volumes one and two",braid,4.3,rock,2000,http://pitchfork.com/reviews/albums/905-movie-music-volumes-one-and-two/
22427,return to love,lvl up,7.3,rock,2016,http://pitchfork.com/reviews/albums/22427-return-to-love/
6163,lines are infinitely fine,paradise island,5.7,rock,2003,http://pitchfork.com/reviews/albums/6163-lines-are-infinitely-fine/
13567,death acoustic,nick oliveri,3.5,rock,2009,http://pitchfork.com/reviews/albums/13567-death-acoustic/
13816,setting the paces,boat,7.5,rock,2010,http://pitchfork.com/reviews/albums/13816-setting-the-paces/
14914,i drink the air before me,nico muhly,7.4,rock,2010,http://pitchfork.com/reviews/albums/14914-i-drink-the-air-before-me-a-good-understanding/
17672,wondrous bughouse,youth lagoon,8.7,rock,2013,http://pitchfork.com/reviews/albums/17672-youth-lagoon-wondrous-bughouse/
894,the faces all look on,boxstep,6.3,rock,2001,http://pitchfork.com/reviews/albums/894-the-faces-all-look-on/
17058,the sound of the life of the mind,ben folds five,3.5,rock,2012,http://pitchfork.com/reviews/albums/17058-the-sound-of-the-life-of-the-mind/
9683,stop the clocks,oasis,6.5,rock,2006,http://pitchfork.com/reviews/albums/9683-stop-the-clocks/
13187,horehound,the dead weather,7.5,rock,2009,http://pitchfork.com/reviews/albums/13187-horehound/
11586,begin civil twilight,auburn lull,6.4,rock,2008,http://pitchfork.com/reviews/albums/11586-begin-civil-twilight/
3667,the remixes,grizzly bear,7.4,rock,2005,http://pitchfork.com/reviews/albums/3667-the-remixes/
15353,golden era,del the funky homosapien,7.0,rock,2011,http://pitchfork.com/reviews/albums/15353-golden-era/
14353,life magazine remixes ep,cold cave,7.3,rock,2010,http://pitchfork.com/reviews/albums/14353-life-magazine-remixes-ep/
